time,td,byt,pkt
1768370378327904.0,100000,1512,20
1768370378427904.0,100000,468,6
1768370378527904.0,100000,688,9
1768370378627904.0,100000,312,4
1768370378727904.0,100000,532,7
1768370378827904.0,100000,156,2
1768370378927904.0,100000,920,12
1768370379027904.0,100000,312,4
1768370379127904.0,100000,924,12
1768370379227904.0,100000,236,3
1768370379327904.0,100000,696,9
1768370379427904.0,100000,0,0
1768370379527904.0,100000,684,9
1768370379627904.0,100000,468,6
1768370379727904.0,100000,1202,16
1768370379827904.0,100000,0,0
1768370379927904.0,100000,6971,28
1768370380027904.0,100000,8407,29
1768370380127904.0,100000,1024,12
1768370380227904.0,100000,156,2
1768370380327904.0,100000,768,10
1768370380427904.0,100000,312,4
1768370380527904.0,100000,1232,16
1768370380627904.0,100000,156,2
1768370380727904.0,100000,848,11
1768370380827904.0,100000,396,5
1768370380927904.0,100000,532,7
1768370381027904.0,100000,468,6
1768370381127904.0,100000,692,9
1768370381227904.0,100000,7054,9
1768370381327904.0,100000,906,13
1768370381427904.0,100000,468,6
1768370381527904.0,100000,1080,14
1768370381627904.0,100000,156,2
1768370381727904.0,100000,1624,21
1768370381827904.0,100000,312,4
1768370381927904.0,100000,228,3
1768370382027904.0,100000,468,6
1768370382127904.0,100000,1109,13
1768370382227904.0,100000,907,11
1768370382327904.0,100000,2145,22
1768370382427904.0,100000,214,3
1768370382527904.0,100000,1647,17
1768370382627904.0,100000,368,5
1768370382727904.0,100000,926,12
1768370382827904.0,100000,290,4
1768370382927904.0,100000,840,11
1768370383027904.0,100000,2278,3
1768370383127904.0,100000,1352,18
1768370383227904.0,100000,312,4
1768370383327904.0,100000,1752,23
1768370383427904.0,100000,780,10
1768370383527904.0,100000,768,10
1768370383627904.0,100000,156,2
1768370383727904.0,100000,692,9
1768370383827904.0,100000,312,4
1768370383927904.0,100000,612,8
1768370384027904.0,100000,0,0
1768370384127904.0,100000,1080,14
1768370384227904.0,100000,0,0
1768370384327904.0,100000,1144,15
1768370384427904.0,100000,270,4
1768370384527904.0,100000,916,12
1768370384627904.0,100000,0,0
1768370384727904.0,100000,844,11
1768370384827904.0,100000,156,2
1768370384927904.0,100000,1000,13
1768370385027904.0,100000,312,4
1768370385127904.0,100000,768,10
1768370385227904.0,100000,312,4
1768370385327904.0,100000,1468,19
1768370385427904.0,100000,468,6
1768370385527904.0,100000,1076,14
1768370385627904.0,100000,156,2
1768370385727904.0,100000,1672,22
1768370385827904.0,100000,436,6
1768370385927904.0,100000,692,9
1768370386027904.0,100000,156,2
1768370386127904.0,100000,950,11
1768370386227904.0,100000,468,6
1768370386327904.0,100000,1346,16
1768370386427904.0,100000,514,5
1768370386527904.0,100000,840,11
1768370386627904.0,100000,156,2
1768370386727904.0,100000,894,10
1768370386827904.0,100000,0,0
1768370386927904.0,100000,1126,13
1768370387027904.0,100000,156,2
1768370387127904.0,100000,1156,15
1768370387227904.0,100000,0,0
1768370387327904.0,100000,1513,15
1768370387427904.0,100000,312,4
1768370387527904.0,100000,2990,12
1768370387627904.0,100000,312,4
1768370387727904.0,100000,848,11
1768370387827904.0,100000,156,2
1768370387927904.0,100000,1320,17
1768370388027904.0,100000,312,4
1768370388127904.0,100000,540,7
1768370388227904.0,100000,548,7
1768370388327904.0,100000,684,9
1768370388427904.0,100000,312,4
1768370388527904.0,100000,612,8
1768370388627904.0,100000,382,5
1768370388727904.0,100000,902,12
1768370388827904.0,100000,156,2
1768370388927904.0,100000,844,11
1768370389027904.0,100000,0,0
1768370389127904.0,100000,1304,17
1768370389227904.0,100000,936,12
1768370389327904.0,100000,1160,15
1768370389427904.0,100000,468,6
1768370389527904.0,100000,924,12
1768370389627904.0,100000,236,3
1768370389727904.0,100000,464,6
1768370389827904.0,100000,0,0
1768370389927904.0,100000,772,10
1768370390027904.0,100000,156,2
1768370390127904.0,100000,536,7
1768370390227904.0,100000,0,0
1768370390327904.0,100000,840,11
1768370390427904.0,100000,156,2
1768370390527904.0,100000,920,12
1768370390627904.0,100000,624,8
1768370390727904.0,100000,532,7
1768370390827904.0,100000,0,0
1768370390927904.0,100000,848,11
1768370391027904.0,100000,0,0
1768370391127904.0,100000,992,13
1768370391227904.0,100000,312,4
1768370391327904.0,100000,848,11
1768370391427904.0,100000,468,6
1768370391527904.0,100000,1552,20
1768370391627904.0,100000,312,4
1768370391727904.0,100000,620,8
1768370391827904.0,100000,312,4
1768370391927904.0,100000,768,10
1768370392027904.0,100000,468,6
1768370392127904.0,100000,928,12
1768370392227904.0,100000,0,0
1768370392327904.0,100000,684,9
1768370392427904.0,100000,156,2
1768370392527904.0,100000,1228,16
1768370392627904.0,100000,156,2
1768370392727904.0,100000,1072,14
1768370392827904.0,100000,156,2
1768370392927904.0,100000,844,11
1768370393027904.0,100000,624,8
1768370393127904.0,100000,1232,16
1768370393227904.0,100000,0,0
1768370393327904.0,100000,1084,14
1768370393427904.0,100000,748,10
1768370393527904.0,100000,304,4
1768370393627904.0,100000,312,4
1768370393727904.0,100000,460,6
1768370393827904.0,100000,312,4
1768370393927904.0,100000,460,6
1768370394027904.0,100000,312,4
1768370394127904.0,100000,532,7
1768370394227904.0,100000,312,4
1768370394327904.0,100000,1000,13
1768370394427904.0,100000,312,4
1768370394527904.0,100000,928,12
1768370394627904.0,100000,316,4
1768370394727904.0,100000,920,12
1768370394827904.0,100000,312,4
1768370394927904.0,100000,920,12
1768370395027904.0,100000,0,0
1768370395127904.0,100000,612,8
1768370395227904.0,100000,468,6
1768370395327904.0,100000,768,10
1768370395427904.0,100000,0,0
1768370395527904.0,100000,1160,15
1768370395627904.0,100000,156,2
1768370395727904.0,100000,920,12
1768370395827904.0,100000,312,4
1768370395927904.0,100000,612,8
1768370396027904.0,100000,468,6
1768370396127904.0,100000,1004,13
1768370396227904.0,100000,936,12
1768370396327904.0,100000,688,9
1768370396427904.0,100000,468,6
1768370396527904.0,100000,696,9
1768370396627904.0,100000,312,4
1768370396727904.0,100000,460,6
1768370396827904.0,100000,156,2
1768370396927904.0,100000,768,10
1768370397027904.0,100000,156,2
1768370397127904.0,100000,616,8
1768370397227904.0,100000,0,0
1768370397327904.0,100000,1380,18
1768370397427904.0,100000,312,4
1768370397527904.0,100000,612,8
1768370397627904.0,100000,156,2
1768370397727904.0,100000,608,8
1768370397827904.0,100000,442,6
1768370397927904.0,100000,764,10
1768370398027904.0,100000,156,2
1768370398127904.0,100000,308,4
1768370398227904.0,100000,624,8
1768370398327904.0,100000,1504,20
1768370398427904.0,100000,0,0
1768370398527904.0,100000,460,6
1768370398627904.0,100000,156,2
1768370398727904.0,100000,848,11
1768370398827904.0,100000,468,6
1768370398927904.0,100000,768,10
1768370399027904.0,100000,936,12
1768370399127904.0,100000,772,10
1768370399227904.0,100000,0,0
1768370399327904.0,100000,688,9
1768370399427904.0,100000,515,6
1768370399527904.0,100000,1152,15
1768370399627904.0,100000,312,4
1768370399727904.0,100000,1004,13
1768370399827904.0,100000,156,2
1768370399927904.0,100000,1000,13
1768370400027904.0,100000,936,12
1768370400127904.0,100000,460,6
1768370400227904.0,100000,156,2
1768370400327904.0,100000,840,11
1768370400427904.0,100000,468,6
1768370400527904.0,100000,692,9
1768370400627904.0,100000,156,2
1768370400727904.0,100000,460,6
1768370400827904.0,100000,312,4
1768370400927904.0,100000,920,12
1768370401027904.0,100000,0,0
1768370401127904.0,100000,1232,16
1768370401227904.0,100000,468,6
1768370401327904.0,100000,1388,18
1768370401427904.0,100000,312,4
1768370401527904.0,100000,852,11
1768370401627904.0,100000,0,0
1768370401727904.0,100000,1190,16
1768370401827904.0,100000,156,2
1768370401927904.0,100000,1076,14
1768370402027904.0,100000,312,4
1768370402127904.0,100000,844,11
1768370402227904.0,100000,156,2
1768370402327904.0,100000,2018,12
1768370402427904.0,100000,428,6
1768370402527904.0,100000,692,9
1768370402627904.0,100000,156,2
1768370402727904.0,100000,1310,17
1768370402827904.0,100000,446,6
1768370402927904.0,100000,612,8
1768370403027904.0,100000,312,4
1768370403127904.0,100000,1156,15
1768370403227904.0,100000,312,4
1768370403327904.0,100000,1612,21
1768370403427904.0,100000,124,2
1768370403527904.0,100000,384,5
1768370403627904.0,100000,468,6
1768370403727904.0,100000,692,9
1768370403827904.0,100000,468,6
1768370403927904.0,100000,1236,16
1768370404027904.0,100000,0,0
1768370404127904.0,100000,924,12
1768370404227904.0,100000,468,6
1768370404327904.0,100000,768,10
1768370404427904.0,100000,838,3
1768370404527904.0,100000,1290,17
1768370404627904.0,100000,780,10
1768370404727904.0,100000,532,7
1768370404827904.0,100000,156,2
1768370404927904.0,100000,1076,14
1768370405027904.0,100000,156,2
1768370405127904.0,100000,616,8
1768370405227904.0,100000,468,6
1768370405327904.0,100000,1148,15
1768370405427904.0,100000,156,2
1768370405527904.0,100000,536,7
1768370405627904.0,100000,0,0
1768370405727904.0,100000,992,13
1768370405827904.0,100000,468,6
1768370405927904.0,100000,684,9
1768370406027904.0,100000,468,6
1768370406127904.0,100000,616,8
1768370406227904.0,100000,156,2
1768370406327904.0,100000,684,9
1768370406427904.0,100000,156,2
1768370406527904.0,100000,768,10
1768370406627904.0,100000,156,2
1768370406727904.0,100000,312,4
1768370406827904.0,100000,392,5
1768370406927904.0,100000,764,10
1768370407027904.0,100000,156,2
1768370407127904.0,100000,844,11
1768370407227904.0,100000,468,6
1768370407327904.0,100000,380,5
1768370407427904.0,100000,312,4
1768370407527904.0,100000,612,8
1768370407627904.0,100000,312,4
1768370407727904.0,100000,916,12
1768370407827904.0,100000,236,3
1768370407927904.0,100000,688,9
1768370408027904.0,100000,156,2
1768370408127904.0,100000,704,9
1768370408227904.0,100000,312,4
1768370408327904.0,100000,920,12
1768370408427904.0,100000,156,2
1768370408527904.0,100000,924,12
1768370408627904.0,100000,462,6
1768370408727904.0,100000,366,5
1768370408827904.0,100000,468,6
1768370408927904.0,100000,1080,14
1768370409027904.0,100000,468,6
1768370409127904.0,100000,772,10
1768370409227904.0,100000,468,6
1768370409327904.0,100000,540,7
1768370409427904.0,100000,156,2
1768370409527904.0,100000,1084,14
1768370409627904.0,100000,0,0
1768370409727904.0,100000,612,8
1768370409827904.0,100000,392,5
1768370409927904.0,100000,768,10
1768370410027904.0,100000,156,2
1768370410127904.0,100000,380,5
1768370410227904.0,100000,312,4
1768370410327904.0,100000,1440,20
1768370410427904.0,100000,686,9
1768370410527904.0,100000,924,12
1768370410627904.0,100000,312,4
1768370410727904.0,100000,384,5
1768370410827904.0,100000,312,4
1768370410927904.0,100000,1080,14
1768370411027904.0,100000,156,2
1768370411127904.0,100000,464,6
1768370411227904.0,100000,312,4
1768370411327904.0,100000,536,7
1768370411427904.0,100000,312,4
1768370411527904.0,100000,380,5
1768370411627904.0,100000,312,4
1768370411727904.0,100000,1000,13
1768370411827904.0,100000,312,4
1768370411927904.0,100000,768,10
1768370412027904.0,100000,156,2
1768370412127904.0,100000,460,6
1768370412227904.0,100000,312,4
1768370412327904.0,100000,1427,18
1768370412427904.0,100000,624,8
1768370412527904.0,100000,696,9
1768370412627904.0,100000,624,8
1768370412727904.0,100000,540,7
1768370412827904.0,100000,312,4
1768370412927904.0,100000,456,6
1768370413027904.0,100000,312,4
1768370413127904.0,100000,692,9
1768370413227904.0,100000,312,4
1768370413327904.0,100000,770,10
1768370413427904.0,100000,446,6
1768370413527904.0,100000,456,6
1768370413627904.0,100000,468,6
1768370413727904.0,100000,1384,18
1768370413827904.0,100000,624,8
1768370413927904.0,100000,768,10
1768370414027904.0,100000,312,4
1768370414127904.0,100000,456,6
1768370414227904.0,100000,156,2
1768370414327904.0,100000,536,7
1768370414427904.0,100000,582,8
1768370414527904.0,100000,384,5
1768370414627904.0,100000,548,7
1768370414727904.0,100000,152,2
1768370414827904.0,100000,468,6
1768370414927904.0,100000,764,10
1768370415027904.0,100000,312,4
1768370415127904.0,100000,1000,13
1768370415227904.0,100000,780,10
1768370415327904.0,100000,1156,15
1768370415427904.0,100000,156,2
1768370415527904.0,100000,692,9
1768370415627904.0,100000,156,2
1768370415727904.0,100000,844,11
1768370415827904.0,100000,468,6
1768370415927904.0,100000,1076,14
1768370416027904.0,100000,0,0
1768370416127904.0,100000,536,7
1768370416227904.0,100000,468,6
1768370416327904.0,100000,1152,15
1768370416427904.0,100000,0,0
1768370416527904.0,100000,696,9
1768370416627904.0,100000,0,0
1768370416727904.0,100000,928,12
1768370416827904.0,100000,0,0
1768370416927904.0,100000,844,11
1768370417027904.0,100000,312,4
1768370417127904.0,100000,696,9
1768370417227904.0,100000,156,2
1768370417327904.0,100000,1232,16
1768370417427904.0,100000,312,4
1768370417527904.0,100000,692,9
1768370417627904.0,100000,0,0
1768370417727904.0,100000,616,8
1768370417827904.0,100000,236,3
1768370417927904.0,100000,688,9
1768370418027904.0,100000,624,8
1768370418127904.0,100000,924,12
1768370418227904.0,100000,624,8
1768370418327904.0,100000,1468,19
1768370418427904.0,100000,736,10
1768370418527904.0,100000,692,9
1768370418627904.0,100000,312,4
1768370418727904.0,100000,532,7
1768370418827904.0,100000,156,2
1768370418927904.0,100000,380,5
1768370419027904.0,100000,0,0
1768370419127904.0,100000,460,6
1768370419227904.0,100000,312,4
1768370419327904.0,100000,1224,16
1768370419427904.0,100000,312,4
1768370419527904.0,100000,1392,18
1768370419627904.0,100000,468,6
1768370419727904.0,100000,688,9
1768370419827904.0,100000,312,4
1768370419927904.0,100000,536,7
1768370420027904.0,100000,156,2
1768370420127904.0,100000,692,9
1768370420227904.0,100000,156,2
1768370420327904.0,100000,612,8
1768370420427904.0,100000,0,0
1768370420527904.0,100000,1000,13
1768370420627904.0,100000,156,2
1768370420727904.0,100000,1076,14
1768370420827904.0,100000,468,6
1768370420927904.0,100000,996,13
1768370421027904.0,100000,156,2
1768370421127904.0,100000,1080,14
1768370421227904.0,100000,2034,18
1768370421327904.0,100000,1156,15
1768370421427904.0,100000,156,2
1768370421527904.0,100000,1004,13
1768370421627904.0,100000,156,2
1768370421727904.0,100000,844,11
1768370421827904.0,100000,468,6
1768370421927904.0,100000,536,7
1768370422027904.0,100000,392,5
1768370422127904.0,100000,380,5
1768370422227904.0,100000,312,4
1768370422327904.0,100000,1232,16
1768370422427904.0,100000,0,0
1768370422527904.0,100000,840,11
1768370422627904.0,100000,80,1
1768370422727904.0,100000,612,8
1768370422827904.0,100000,0,0
1768370422927904.0,100000,1076,14
1768370423027904.0,100000,312,4
1768370423127904.0,100000,772,10
1768370423227904.0,100000,312,4
1768370423327904.0,100000,1440,19
1768370423427904.0,100000,468,6
1768370423527904.0,100000,76,1
1768370423627904.0,100000,312,4
1768370423727904.0,100000,536,7
1768370423827904.0,100000,156,2
1768370423927904.0,100000,616,8
1768370424027904.0,100000,468,6
1768370424127904.0,100000,768,10
1768370424227904.0,100000,312,4
1768370424327904.0,100000,992,13
1768370424427904.0,100000,392,5
1768370424527904.0,100000,688,9
1768370424627904.0,100000,156,2
1768370424727904.0,100000,460,6
1768370424827904.0,100000,468,6
1768370424927904.0,100000,1004,13
1768370425027904.0,100000,156,2
1768370425127904.0,100000,764,10
1768370425227904.0,100000,156,2
1768370425327904.0,100000,1004,13
1768370425427904.0,100000,312,4
1768370425527904.0,100000,540,7
1768370425627904.0,100000,0,0
1768370425727904.0,100000,616,8
1768370425827904.0,100000,624,8
1768370425927904.0,100000,924,12
1768370426027904.0,100000,624,8
1768370426127904.0,100000,384,5
1768370426227904.0,100000,0,0
1768370426327904.0,100000,844,11
1768370426427904.0,100000,468,6
1768370426527904.0,100000,456,6
1768370426627904.0,100000,0,0
1768370426727904.0,100000,688,9
1768370426827904.0,100000,312,4
1768370426927904.0,100000,616,8
1768370427027904.0,100000,0,0
1768370427127904.0,100000,1304,17
1768370427227904.0,100000,564,7
1768370427327904.0,100000,886,12
1768370427427904.0,100000,624,8
1768370427527904.0,100000,920,12
1768370427627904.0,100000,156,2
1768370427727904.0,100000,76,1
1768370427827904.0,100000,0,0
1768370427927904.0,100000,688,9
1768370428027904.0,100000,156,2
1768370428127904.0,100000,924,12
1768370428227904.0,100000,468,6
1768370428327904.0,100000,536,7
1768370428427904.0,100000,312,4
1768370428527904.0,100000,772,10
1768370428627904.0,100000,0,0
1768370428727904.0,100000,1356,18
1768370428827904.0,100000,156,2
1768370428927904.0,100000,696,9
1768370429027904.0,100000,468,6
1768370429127904.0,100000,996,13
1768370429227904.0,100000,468,6
1768370429327904.0,100000,460,6
1768370429427904.0,100000,359,4
1768370429527904.0,100000,688,9
1768370429627904.0,100000,0,0
1768370429727904.0,100000,536,7
1768370429827904.0,100000,624,8
1768370429927904.0,100000,620,8
1768370430027904.0,100000,312,4
1768370430127904.0,100000,532,7
1768370430227904.0,100000,312,4
1768370430327904.0,100000,688,9
1768370430427904.0,100000,312,4
1768370430527904.0,100000,460,6
1768370430627904.0,100000,156,2
1768370430727904.0,100000,848,11
1768370430827904.0,100000,312,4
1768370430927904.0,100000,768,10
1768370431027904.0,100000,312,4
1768370431127904.0,100000,920,12
1768370431227904.0,100000,936,12
1768370431327904.0,100000,848,11
1768370431427904.0,100000,156,2
1768370431527904.0,100000,384,5
1768370431627904.0,100000,0,0
1768370431727904.0,100000,1076,14
1768370431827904.0,100000,780,10
1768370431927904.0,100000,692,9
1768370432027904.0,100000,312,4
1768370432127904.0,100000,460,6
1768370432227904.0,100000,236,3
1768370432327904.0,100000,840,11
1768370432427904.0,100000,468,6
1768370432527904.0,100000,1228,16
1768370432627904.0,100000,312,4
1768370432727904.0,100000,460,6
1768370432827904.0,100000,624,8
1768370432927904.0,100000,692,9
1768370433027904.0,100000,156,2
1768370433127904.0,100000,688,9
1768370433227904.0,100000,0,0
1768370433327904.0,100000,922,12
1768370433427904.0,100000,446,6
1768370433527904.0,100000,540,7
1768370433627904.0,100000,156,2
1768370433727904.0,100000,1232,16
1768370433827904.0,100000,156,2
1768370433927904.0,100000,532,7
1768370434027904.0,100000,312,4
1768370434127904.0,100000,928,12
1768370434227904.0,100000,0,0
1768370434327904.0,100000,1156,15
1768370434427904.0,100000,780,10
1768370434527904.0,100000,1152,15
1768370434627904.0,100000,624,8
1768370434727904.0,100000,920,12
1768370434827904.0,100000,156,2
1768370434927904.0,100000,688,9
1768370435027904.0,100000,392,5
1768370435127904.0,100000,924,12
1768370435227904.0,100000,624,8
1768370435327904.0,100000,692,9
1768370435427904.0,100000,156,2
1768370435527904.0,100000,848,11
1768370435627904.0,100000,624,8
1768370435727904.0,100000,1456,19
1768370435827904.0,100000,312,4
1768370435927904.0,100000,920,12
1768370436027904.0,100000,548,7
1768370436127904.0,100000,924,12
1768370436227904.0,100000,156,2
1768370436327904.0,100000,456,6
1768370436427904.0,100000,312,4
1768370436527904.0,100000,304,4
