time,td,byt,pkt
1768370725127904.0,1000000,7196,93
1768370726127904.0,1000000,6720,87
1768370727127904.0,1000000,6214,81
1768370728127904.0,1000000,7758,101
1768370729127904.0,1000000,6283,81
1768370730127904.0,1000000,5592,73
1768370731127904.0,1000000,6404,83
1768370732127904.0,1000000,5388,70
1768370733127904.0,1000000,7122,93
1768370734127904.0,1000000,7720,100
1768370735127904.0,1000000,5000,65
1768370736127904.0,1000000,5228,68
1768370737127904.0,1000000,5864,76
1768370738127904.0,1000000,6130,80
1768370739127904.0,1000000,5732,74
1768370740127904.0,1000000,6736,87
1768370741127904.0,1000000,5084,66
1768370742127904.0,1000000,6135,79
1768370743127904.0,1000000,5512,72
1768370744127904.0,1000000,5522,72
1768370745127904.0,1000000,6496,85
1768370746127904.0,1000000,5400,70
1768370747127904.0,1000000,5560,72
1768370748127904.0,1000000,5520,72
1768370749127904.0,1000000,5800,75
1768370750127904.0,1000000,5092,66
1768370751127904.0,1000000,4472,58
1768370752127904.0,1000000,4528,59
1768370753127904.0,1000000,5388,70
1768370754127904.0,1000000,8940,81
1768370755127904.0,1000000,6048,70
1768370756127904.0,1000000,4856,63
1768370757127904.0,1000000,3954,52
1768370758127904.0,1000000,6040,78
1768370759127904.0,1000000,4055,52
1768370760127904.0,1000000,4716,61
1768370761127904.0,1000000,5340,69
1768370762127904.0,1000000,4696,61
1768370763127904.0,1000000,7012,75
1768370764127904.0,1000000,5552,72
1768370765127904.0,1000000,4480,58
1768370766127904.0,1000000,4688,61
1768370767127904.0,1000000,5340,69
1768370768127904.0,1000000,6136,80
1768370769127904.0,1000000,5792,75
1768370770127904.0,1000000,6516,77
1768370771127904.0,1000000,5464,71
1768370772127904.0,1000000,6375,82
1768370773127904.0,1000000,7160,93
1768370774127904.0,1000000,7548,90
1768370775127904.0,1000000,5464,71
1768370776127904.0,1000000,5944,77
1768370777127904.0,1000000,4612,60
1768370778127904.0,1000000,6772,88
1768370779127904.0,1000000,5244,68
1768370780127904.0,1000000,5252,68
1768370781127904.0,1000000,5624,73
1768370782127904.0,1000000,5712,74
1768370783127904.0,1000000,5984,78
1768370784127904.0,1000000,6948,90
1768370785127904.0,1000000,5472,71
1768370786127904.0,1000000,6244,81
1768370787127904.0,1000000,5142,67
1768370788127904.0,1000000,6924,90
1768370789127904.0,1000000,6843,88
1768370790127904.0,1000000,5472,71
1768370791127904.0,1000000,6480,84
1768370792127904.0,1000000,6400,83
1768370793127904.0,1000000,5916,77
1768370794127904.0,1000000,5384,70
1768370795127904.0,1000000,6168,80
1768370796127904.0,1000000,5088,66
1768370797127904.0,1000000,6788,88
1768370798127904.0,1000000,6942,91
1768370799127904.0,1000000,5396,70
1768370800127904.0,1000000,6416,83
1768370801127904.0,1000000,4924,64
1768370802127904.0,1000000,5683,73
1768370803127904.0,1000000,4356,57
1768370804127904.0,1000000,4446,58
1768370805127904.0,1000000,4876,64
1768370806127904.0,1000000,4020,52
1768370807127904.0,1000000,3940,51
1768370808127904.0,1000000,5452,71
1768370809127904.0,1000000,3788,49
1768370810127904.0,1000000,5548,72
1768370811127904.0,1000000,4552,59
1768370812127904.0,1000000,4540,59
1768370813127904.0,1000000,6468,84
1768370814127904.0,1000000,6024,78
1768370815127904.0,1000000,5168,67
1768370816127904.0,1000000,5164,67
1768370817127904.0,1000000,4034,53
1768370818127904.0,1000000,5600,73
1768370819127904.0,1000000,4911,63
1768370820127904.0,1000000,4792,62
1768370821127904.0,1000000,7032,91
1768370822127904.0,1000000,4932,64
1768370823127904.0,1000000,7932,89
1768370824127904.0,1000000,5700,74
1768370825127904.0,1000000,6728,87
1768370826127904.0,1000000,5228,68
1768370827127904.0,1000000,5092,66
1768370828127904.0,1000000,6224,81
1768370829127904.0,1000000,5784,75
1768370830127904.0,1000000,5800,75
1768370831127904.0,1000000,5228,68
1768370832127904.0,1000000,6311,81
1768370833127904.0,1000000,6136,80
1768370834127904.0,1000000,5843,68
1768370835127904.0,1000000,5624,73
1768370836127904.0,1000000,5404,70
1768370837127904.0,1000000,5404,70
1768370838127904.0,1000000,6372,83
1768370839127904.0,1000000,6948,90
1768370840127904.0,1000000,8036,104
1768370841127904.0,1000000,5844,76
1768370842127904.0,1000000,6882,90
1768370843127904.0,1000000,6676,87
1768370844127904.0,1000000,5624,73
1768370845127904.0,1000000,5232,68
1768370846127904.0,1000000,5328,69
1768370847127904.0,1000000,6146,80
1768370848127904.0,1000000,5688,74
1768370849127904.0,1000000,5827,75
1768370850127904.0,1000000,4088,53
1768370851127904.0,1000000,6172,80
1768370852127904.0,1000000,6104,79
1768370853127904.0,1000000,5856,76
1768370854127904.0,1000000,5844,76
1768370855127904.0,1000000,4620,60
1768370856127904.0,1000000,5940,77
1768370857127904.0,1000000,4856,63
1768370858127904.0,1000000,5664,74
1768370859127904.0,1000000,5728,74
1768370860127904.0,1000000,6956,90
1768370861127904.0,1000000,4316,56
1768370862127904.0,1000000,4735,61
1768370863127904.0,1000000,5600,73
1768370864127904.0,1000000,3654,48
1768370865127904.0,1000000,5732,75
1768370866127904.0,1000000,4648,60
1768370867127904.0,1000000,4232,55
1768370868127904.0,1000000,5620,73
1768370869127904.0,1000000,6088,79
1768370870127904.0,1000000,4868,63
1768370871127904.0,1000000,6100,79
1768370872127904.0,1000000,4068,53
1768370873127904.0,1000000,5072,66
1768370874127904.0,1000000,4864,63
1768370875127904.0,1000000,3540,46
1768370876127904.0,1000000,4796,62
1768370877127904.0,1000000,5290,69
1768370878127904.0,1000000,5592,73
1768370879127904.0,1000000,5219,67
1768370880127904.0,1000000,5792,75
1768370881127904.0,1000000,4852,63
1768370882127904.0,1000000,5492,71
1768370883127904.0,1000000,8084,89
1768370884127904.0,1000000,5644,73
1768370885127904.0,1000000,7172,93
1768370886127904.0,1000000,6274,82
1768370887127904.0,1000000,7008,91
1768370888127904.0,1000000,6840,89
1768370889127904.0,1000000,6184,80
1768370890127904.0,1000000,6244,81
1768370891127904.0,1000000,7853,93
1768370892127904.0,1000000,7607,98
1768370893127904.0,1000000,7240,94
1768370894127904.0,1000000,6746,88
1768370895127904.0,1000000,5316,69
1768370896127904.0,1000000,6088,79
1768370897127904.0,1000000,5948,77
1768370898127904.0,1000000,6132,80
1768370899127904.0,1000000,5244,68
1768370900127904.0,1000000,6088,79
1768370901127904.0,1000000,6104,79
1768370902127904.0,1000000,4300,56
1768370903127904.0,1000000,5284,69
1768370904127904.0,1000000,6066,79
1768370905127904.0,1000000,5316,69
1768370906127904.0,1000000,6040,78
1768370907127904.0,1000000,7234,94
1768370908127904.0,1000000,6384,83
1768370909127904.0,1000000,5579,72
1768370910127904.0,1000000,5320,69
1768370911127904.0,1000000,4720,61
1768370912127904.0,1000000,3924,51
1768370913127904.0,1000000,4928,64
1768370914127904.0,1000000,4380,57
1768370915127904.0,1000000,4400,57
1768370916127904.0,1000000,4936,64
1768370917127904.0,1000000,4708,61
1768370918127904.0,1000000,5760,75
1768370919127904.0,1000000,4168,54
1768370920127904.0,1000000,5808,75
1768370921127904.0,1000000,4780,62
1768370922127904.0,1000000,4751,61
1768370923127904.0,1000000,3828,50
1768370924127904.0,1000000,3426,45
1768370925127904.0,1000000,5360,70
1768370926127904.0,1000000,4248,55
1768370927127904.0,1000000,3700,48
1768370928127904.0,1000000,4668,61
1768370929127904.0,1000000,4408,57
1768370930127904.0,1000000,7622,99
1768370931127904.0,1000000,5472,71
1768370932127904.0,1000000,5008,65
1768370933127904.0,1000000,6684,87
1768370934127904.0,1000000,5860,76
1768370935127904.0,1000000,6184,80
1768370936127904.0,1000000,6784,88
1768370937127904.0,1000000,6834,89
1768370938127904.0,1000000,6752,88
1768370939127904.0,1000000,5895,76
1768370940127904.0,1000000,7024,91
1768370941127904.0,1000000,7100,92
1768370942127904.0,1000000,6392,83
1768370943127904.0,1000000,6988,75
1768370944127904.0,1000000,5776,75
1768370945127904.0,1000000,6096,79
1768370946127904.0,1000000,6176,80
1768370947127904.0,1000000,5236,68
1768370948127904.0,1000000,5874,77
1768370949127904.0,1000000,6238,81
1768370950127904.0,1000000,8206,98
1768370951127904.0,1000000,5324,69
1768370952127904.0,1000000,7071,91
1768370953127904.0,1000000,6216,81
1768370954127904.0,1000000,5114,67
1768370955127904.0,1000000,6956,90
1768370956127904.0,1000000,6160,80
1768370957127904.0,1000000,4928,64
1768370958127904.0,1000000,6208,81
1768370959127904.0,1000000,4764,62
1768370960127904.0,1000000,5492,71
1768370961127904.0,1000000,4928,64
1768370962127904.0,1000000,4640,60
1768370963127904.0,1000000,5208,68
1768370964127904.0,1000000,4012,52
1768370965127904.0,1000000,5716,74
1768370966127904.0,1000000,4240,55
1768370967127904.0,1000000,5458,71
1768370968127904.0,1000000,5844,76
1768370969127904.0,1000000,4355,56
1768370970127904.0,1000000,4548,59
1768370971127904.0,1000000,4088,53
1768370972127904.0,1000000,6412,83
1768370973127904.0,1000000,4372,57
1768370974127904.0,1000000,5564,72
1768370975127904.0,1000000,6860,89
1768370976127904.0,1000000,4172,54
1768370977127904.0,1000000,5696,74
1768370978127904.0,1000000,6004,78
1768370979127904.0,1000000,6252,81
1768370980127904.0,1000000,6888,89
1768370981127904.0,1000000,5848,76
1768370982127904.0,1000000,4971,64
1768370983127904.0,1000000,6688,87
1768370984127904.0,1000000,5506,72
1768370985127904.0,1000000,6188,81
1768370986127904.0,1000000,5392,70
1768370987127904.0,1000000,6184,80
1768370988127904.0,1000000,6780,88
1768370989127904.0,1000000,7268,94
1768370990127904.0,1000000,5924,77
1768370991127904.0,1000000,5228,68
1768370992127904.0,1000000,5228,68
1768370993127904.0,1000000,7484,97
1768370994127904.0,1000000,5552,72
1768370995127904.0,1000000,5704,74
1768370996127904.0,1000000,6008,78
1768370997127904.0,1000000,6046,79
1768370998127904.0,1000000,7220,94
1768370999127904.0,1000000,6051,78
1768371000127904.0,1000000,4700,61
1768371001127904.0,1000000,4452,58
1768371002127904.0,1000000,6324,73
1768371003127904.0,1000000,7472,81
1768371004127904.0,1000000,4480,58
1768371005127904.0,1000000,5556,72
1768371006127904.0,1000000,5700,74
1768371007127904.0,1000000,4380,57
1768371008127904.0,1000000,4756,62
1768371009127904.0,1000000,5484,71
1768371010127904.0,1000000,5256,68
1768371011127904.0,1000000,4468,58
1768371012127904.0,1000000,7645,90
1768371013127904.0,1000000,5680,74
1768371014127904.0,1000000,6678,87
1768371015127904.0,1000000,4228,55
1768371016127904.0,1000000,5704,74
1768371017127904.0,1000000,6028,78
1768371018127904.0,1000000,7102,93
1768371019127904.0,1000000,4540,59
1768371020127904.0,1000000,5628,73
1768371021127904.0,1000000,5240,68
1768371022127904.0,1000000,5552,72
1768371023127904.0,1000000,6696,87
1768371024127904.0,1000000,6088,79
1768371025127904.0,1000000,6468,84
1768371026127904.0,1000000,5328,69
1768371027127904.0,1000000,7686,100
1768371028127904.0,1000000,5068,66
1768371029127904.0,1000000,6455,83
1768371030127904.0,1000000,6788,88
1768371031127904.0,1000000,7264,94
1768371032127904.0,1000000,6064,79
1768371033127904.0,1000000,5292,69
1768371034127904.0,1000000,5704,74
1768371035127904.0,1000000,4620,60
1768371036127904.0,1000000,4400,57
1768371037127904.0,1000000,5164,67
1768371038127904.0,1000000,5284,69
1768371039127904.0,1000000,5492,71
1768371040127904.0,1000000,5580,72
1768371041127904.0,1000000,4228,55
1768371042127904.0,1000000,3747,48
1768371043127904.0,1000000,4364,57
1768371044127904.0,1000000,3662,48
1768371045127904.0,1000000,6052,79
1768371046127904.0,1000000,4336,56
1768371047127904.0,1000000,4696,61
1768371048127904.0,1000000,3744,49
1768371049127904.0,1000000,4624,60
1768371050127904.0,1000000,6336,82
1768371051127904.0,1000000,5172,67
1768371052127904.0,1000000,5872,76
1768371053127904.0,1000000,6552,85
1768371054127904.0,1000000,5704,74
1768371055127904.0,1000000,6016,78
1768371056127904.0,1000000,5468,71
1768371057127904.0,1000000,4494,59
1768371058127904.0,1000000,7308,95
1768371059127904.0,1000000,6611,85
1768371060127904.0,1000000,4080,53
1768371061127904.0,1000000,6156,80
1768371062127904.0,1000000,4784,62
1768371063127904.0,1000000,9408,106
1768371064127904.0,1000000,5452,71
1768371065127904.0,1000000,5336,69
1768371066127904.0,1000000,7660,99
1768371067127904.0,1000000,5088,66
1768371068127904.0,1000000,6536,85
1768371069127904.0,1000000,6708,87
1768371070127904.0,1000000,7810,93
1768371071127904.0,1000000,7572,98
1768371072127904.0,1000000,7767,100
1768371073127904.0,1000000,7300,95
1768371074127904.0,1000000,6754,88
1768371075127904.0,1000000,7212,94
1768371076127904.0,1000000,5092,66
1768371077127904.0,1000000,6388,83
1768371078127904.0,1000000,6738,88
1768371079127904.0,1000000,4780,62
1768371080127904.0,1000000,5680,67
1768371081127904.0,1000000,6024,78
1768371082127904.0,1000000,9277,77
1768371083127904.0,1000000,25593,94
1768371084127904.0,1000000,5552,72
1768371085127904.0,1000000,10286,93
1768371086127904.0,1000000,5796,72
1768371087127904.0,1000000,8015,74
1768371088127904.0,1000000,6556,76
1768371089127904.0,1000000,3087,40
1768371090127904.0,1000000,2424,31
1768371091127904.0,1000000,3648,47
1768371092127904.0,1000000,4800,62
1768371093127904.0,1000000,4285,54
1768371094127904.0,1000000,4556,59
1768371095127904.0,1000000,5240,68
1768371096127904.0,1000000,4164,54
1768371097127904.0,1000000,5712,74
1768371098127904.0,1000000,5360,70
1768371099127904.0,1000000,5256,68
1768371100127904.0,1000000,5888,76
1768371101127904.0,1000000,4236,55
1768371102127904.0,1000000,6307,81
1768371103127904.0,1000000,6464,84
1768371104127904.0,1000000,6202,81
1768371105127904.0,1000000,8052,105
1768371106127904.0,1000000,6814,89
1768371107127904.0,1000000,6168,80
1768371108127904.0,1000000,6300,82
1768371109127904.0,1000000,6236,81
1768371110127904.0,1000000,6100,79
1768371111127904.0,1000000,7496,97
1768371112127904.0,1000000,5300,69
1768371113127904.0,1000000,6852,89
1768371114127904.0,1000000,6068,79
1768371115127904.0,1000000,5248,68
1768371116127904.0,1000000,7096,92
1768371117127904.0,1000000,5598,73
1768371118127904.0,1000000,6668,87
1768371119127904.0,1000000,5127,66
1768371120127904.0,1000000,5868,76
1768371121127904.0,1000000,5628,73
1768371122127904.0,1000000,5868,76
1768371123127904.0,1000000,7304,79
1768371124127904.0,1000000,5708,74
1768371125127904.0,1000000,6704,87
