time,td,byt,pkt
1768372120127904.0,10000000,60251,783
1768372130127904.0,10000000,57041,741
1768372140127904.0,10000000,61694,776
1768372150127904.0,10000000,55345,719
1768372160127904.0,10000000,61320,756
1768372170127904.0,10000000,178014,862
1768372180127904.0,10000000,61669,801
1768372190127904.0,10000000,60224,772
1768372200127904.0,10000000,492832,1036
1768372210127904.0,10000000,56021,729
1768372220127904.0,10000000,54351,706
1768372230127904.0,10000000,55408,721
1768372240127904.0,10000000,62473,812
1768372250127904.0,10000000,59303,771
1768372260127904.0,10000000,55923,701
1768372270127904.0,10000000,176200,889
1768372280127904.0,10000000,58645,761
1768372290127904.0,10000000,488288,1002
1768372300127904.0,10000000,60694,742
1768372310127904.0,10000000,60115,781
1768372320127904.0,10000000,57830,727
1768372330127904.0,10000000,64466,800
1768372340127904.0,10000000,54700,710
1768372350127904.0,10000000,63680,764
1768372360127904.0,10000000,65151,832
1768372370127904.0,10000000,57793,741
1768372380127904.0,10000000,60236,759
1768372390127904.0,10000000,54253,661
1768372400127904.0,10000000,61535,798
1768372410127904.0,10000000,67832,821
1768372420127904.0,10000000,55865,728
1768372430127904.0,10000000,58721,762
1768372440127904.0,10000000,56428,709
1768372450127904.0,10000000,60606,747
1768372460127904.0,10000000,55845,724
1768372470127904.0,10000000,433781,1724
1768372480127904.0,10000000,56837,738
1768372490127904.0,10000000,57799,751
1768372500127904.0,10000000,55598,699
1768372510127904.0,10000000,57011,741
1768372520127904.0,10000000,58553,760
1768372530127904.0,10000000,62524,812
1768372540127904.0,10000000,55485,721
1768372550127904.0,10000000,53542,687
1768372560127904.0,10000000,57452,730
1768372570127904.0,10000000,58581,760
1768372580127904.0,10000000,55813,724
1768372590127904.0,10000000,54770,712
1768372600127904.0,10000000,53551,696
1768372610127904.0,10000000,53621,696
1768372620127904.0,10000000,64656,815
1768372630127904.0,10000000,63857,830
1768372640127904.0,10000000,54733,710
1768372650127904.0,10000000,53182,692
1768372660127904.0,10000000,57619,748
1768372670127904.0,10000000,64329,836
1768372680127904.0,10000000,55922,701
1768372690127904.0,10000000,65273,849
1768372700127904.0,10000000,52569,682
1768372710127904.0,10000000,60854,791
1768372720127904.0,10000000,56703,736
1768372730127904.0,10000000,53019,689
1768372740127904.0,10000000,64733,816
1768372750127904.0,10000000,57437,745
1768372760127904.0,10000000,87997,837
1768372770127904.0,10000000,67130,726
1768372780127904.0,10000000,56865,723
1768372790127904.0,10000000,59243,770
1768372800127904.0,10000000,65073,820
1768372810127904.0,10000000,54141,703
1768372820127904.0,10000000,58421,714
1768372830127904.0,10000000,57188,743
1768372840127904.0,10000000,58573,753
1768372850127904.0,10000000,63513,825
1768372860127904.0,10000000,57018,716
1768372870127904.0,10000000,62516,773
1768372880127904.0,10000000,55421,719
1768372890127904.0,10000000,56096,729
1768372900127904.0,10000000,61633,793
1768372910127904.0,10000000,61507,799
1768372920127904.0,10000000,56589,712
1768372930127904.0,10000000,53229,691
1768372940127904.0,10000000,57769,749
1768372950127904.0,10000000,64269,773
1768372960127904.0,10000000,60350,727
1768372970127904.0,10000000,61957,804
1768372980127904.0,10000000,93787,795
1768372990127904.0,10000000,56621,735
1768373000127904.0,10000000,56151,729
1768373010127904.0,10000000,59014,767
1768373020127904.0,10000000,83386,773
1768373030127904.0,10000000,57901,752
1768373040127904.0,10000000,83921,750
1768373050127904.0,10000000,60545,787
1768373060127904.0,10000000,50393,654
1768373070127904.0,10000000,57354,745
1768373080127904.0,10000000,59573,774
1768373090127904.0,10000000,55832,717
1768373100127904.0,10000000,59848,761
1768373110127904.0,10000000,50893,661
1768373120127904.0,10000000,58333,757
1768373130127904.0,10000000,58108,755
1768373140127904.0,10000000,59797,777
1768373150127904.0,10000000,56288,720
1768373160127904.0,10000000,54020,685
1768373170127904.0,10000000,54207,704
1768373180127904.0,10000000,72719,797
1768373190127904.0,10000000,57418,746
1768373200127904.0,10000000,63966,790
1768373210127904.0,10000000,55318,702
1768373220127904.0,10000000,56202,714
1768373230127904.0,10000000,64691,796
1768373240127904.0,10000000,58469,758
1768373250127904.0,10000000,56792,737
1768373260127904.0,10000000,60719,790
1768373270127904.0,10000000,57772,667
1768373280127904.0,10000000,62242,784
1768373290127904.0,10000000,55873,725
1768373300127904.0,10000000,55717,723
1768373310127904.0,10000000,57016,741
1768373320127904.0,10000000,56385,732
1768373330127904.0,10000000,57162,704
1768373340127904.0,10000000,77318,692
1768373350127904.0,10000000,56875,740
1768373360127904.0,10000000,135049,816
1768373370127904.0,10000000,187515,973
1768373380127904.0,10000000,179861,887
1768373390127904.0,10000000,177302,1135
1768373400127904.0,10000000,235139,1263
1768373410127904.0,10000000,125344,816
1768373420127904.0,10000000,131215,822
1768373430127904.0,10000000,51894,674
1768373440127904.0,10000000,50441,656
1768373450127904.0,10000000,51729,662
1768373460127904.0,10000000,51163,639
1768373470127904.0,10000000,59445,772
1768373480127904.0,10000000,51311,666
1768373490127904.0,10000000,45976,600
1768373500127904.0,10000000,50913,660
1768373510127904.0,10000000,53469,693
1768373520127904.0,10000000,58310,731
1768373530127904.0,10000000,49171,638
1768373540127904.0,10000000,51993,674
1768373550127904.0,10000000,48246,626
1768373560127904.0,10000000,53913,699
1768373570127904.0,10000000,59559,773
1768373580127904.0,10000000,50198,627
1768373590127904.0,10000000,52729,684
1768373600127904.0,10000000,50941,660
1768373610127904.0,10000000,55352,714
1768373620127904.0,10000000,51925,673
1768373630127904.0,10000000,56253,730
1768373640127904.0,10000000,62295,737
1768373650127904.0,10000000,58475,714
1768373660127904.0,10000000,50571,656
1768373670127904.0,10000000,57071,701
1768373680127904.0,10000000,58940,731
1768373690127904.0,10000000,61229,770
1768373700127904.0,10000000,61679,737
1768373710127904.0,10000000,55647,677
1768373720127904.0,10000000,52489,680
1768373730127904.0,10000000,52314,679
1768373740127904.0,10000000,56168,726
1768373750127904.0,10000000,57186,692
1768373760127904.0,10000000,70082,823
1768373770127904.0,10000000,55517,720
1768373780127904.0,10000000,52833,685
1768373790127904.0,10000000,54036,702
1768373800127904.0,10000000,55393,719
1768373810127904.0,10000000,57321,744
1768373820127904.0,10000000,347807,1506
1768373830127904.0,10000000,58774,738
1768373840127904.0,10000000,53061,688
1768373850127904.0,10000000,69761,778
1768373860127904.0,10000000,257761,1084
1768373870127904.0,10000000,62366,771
1768373880127904.0,10000000,57248,730
1768373890127904.0,10000000,55977,710
1768373900127904.0,10000000,57515,697
1768373910127904.0,10000000,64717,801
1768373920127904.0,10000000,58583,761
1768373930127904.0,10000000,54477,707
1768373940127904.0,10000000,52598,659
1768373950127904.0,10000000,54201,687
1768373960127904.0,10000000,57597,747
1768373970127904.0,10000000,59484,773
1768373980127904.0,10000000,54477,707
1768373990127904.0,10000000,52887,686
1768374000127904.0,10000000,57983,743
1768374010127904.0,10000000,58151,739
1768374020127904.0,10000000,622902,1115
1768374030127904.0,10000000,880920,1197
1768374040127904.0,10000000,60353,783
1768374050127904.0,10000000,61293,796
1768374060127904.0,10000000,60784,736
1768374070127904.0,10000000,51477,652
1768374080127904.0,10000000,53585,695
1768374090127904.0,10000000,61066,793
1768374100127904.0,10000000,56943,740
1768374110127904.0,10000000,54857,712
1768374120127904.0,10000000,58270,740
1768374130127904.0,10000000,57469,730
1768374140127904.0,10000000,61027,787
1768374150127904.0,10000000,69243,738
1768374160127904.0,10000000,55351,719
1768374170127904.0,10000000,56093,717
1768374180127904.0,10000000,62016,775
1768374190127904.0,10000000,53405,695
1768374200127904.0,10000000,44495,575
1768374210127904.0,10000000,42138,548
1768374220127904.0,10000000,46961,607
1768374230127904.0,10000000,51243,663
1768374240127904.0,10000000,45508,591
1768374250127904.0,10000000,46583,580
1768374260127904.0,10000000,48305,624
1768374270127904.0,10000000,48514,628
1768374280127904.0,10000000,50231,653
1768374290127904.0,10000000,45629,590
1768374300127904.0,10000000,43285,513
1768374310127904.0,10000000,14467,162
1768374320127904.0,10000000,9887,127
1768374330127904.0,10000000,11042,141
1768374340127904.0,10000000,9633,123
1768374350127904.0,10000000,6943,90
1768374360127904.0,10000000,11776,135
1768374370127904.0,10000000,11997,137
1768374380127904.0,10000000,7293,93
1768374390127904.0,10000000,7758,100
1768374400127904.0,10000000,10893,139
1768374410127904.0,10000000,9343,120
1768374420127904.0,10000000,6812,87
1768374430127904.0,10000000,12439,135
1768374440127904.0,10000000,10207,130
1768374450127904.0,10000000,10332,134
1768374460127904.0,10000000,9599,123
1768374470127904.0,10000000,16659,169
1768374480127904.0,10000000,685189,628
1768374490127904.0,10000000,212647,726
1768374500127904.0,10000000,1487910,1106
1768374510127904.0,10000000,8471754,2766
1768374520127904.0,10000000,143885,448
1768374530127904.0,10000000,1374653,888
1768374540127904.0,10000000,10126,132
1768374550127904.0,10000000,13653,144
1768374560127904.0,10000000,8337,106
1768374570127904.0,10000000,9102,117
1768374580127904.0,10000000,10735,138
1768374590127904.0,10000000,8581,110
1768374600127904.0,10000000,8700,111
1768374610127904.0,10000000,12078,131
1768374620127904.0,10000000,8833,112
1768374630127904.0,10000000,9440,122
1768374640127904.0,10000000,9575,123
1768374650127904.0,10000000,11075,142
1768374660127904.0,10000000,7512,96
1768374670127904.0,10000000,13693,154
1768374680127904.0,10000000,35279,157
1768374690127904.0,10000000,17167,170
1768374700127904.0,10000000,16550,169
1768374710127904.0,10000000,12829,151
1768374720127904.0,10000000,71469,238
1768374730127904.0,10000000,11433,123
1768374740127904.0,10000000,9953,128
1768374750127904.0,10000000,11880,149
1768374760127904.0,10000000,10993,142
1768374770127904.0,10000000,9537,122
1768374780127904.0,10000000,9697,116
1768374790127904.0,10000000,11801,135
1768374800127904.0,10000000,8537,109
1768374810127904.0,10000000,10700,138
1768374820127904.0,10000000,10301,132
1768374830127904.0,10000000,17078,153
1768374840127904.0,10000000,13505,134
1768374850127904.0,10000000,13901,148
1768374860127904.0,10000000,9573,122
1768374870127904.0,10000000,9410,121
1768374880127904.0,10000000,15363,154
1768374890127904.0,10000000,10355,133
1768374900127904.0,10000000,9372,120
1768374910127904.0,10000000,19911,171
1768374920127904.0,10000000,9257,118
1768374930127904.0,10000000,10962,141
1768374940127904.0,10000000,9899,128
1768374950127904.0,10000000,10041,129
1768374960127904.0,10000000,10165,122
1768374970127904.0,10000000,11445,131
1768374980127904.0,10000000,24132,165
1768374990127904.0,10000000,18462,162
1768375000127904.0,10000000,10581,136
1768375010127904.0,10000000,15583,155
1768375020127904.0,10000000,8868,113
1768375030127904.0,10000000,1402595,656
1768375040127904.0,10000000,69343403,13284
1768375050127904.0,10000000,12308,158
1768375060127904.0,10000000,16114,168
1768375070127904.0,10000000,20317,182
1768375080127904.0,10000000,4045603,1570
1768375090127904.0,10000000,19700,183
1768375100127904.0,10000000,42797,185
1768375110127904.0,10000000,11416,147
1768375120127904.0,10000000,14301,175
1768375130127904.0,10000000,15034,148
1768375140127904.0,10000000,17517,153
1768375150127904.0,10000000,13069,151
1768375160127904.0,10000000,13163,169
1768375170127904.0,10000000,11050,142
1768375180127904.0,10000000,13209,170
1768375190127904.0,10000000,12433,159
1768375200127904.0,10000000,12391,150
1768375210127904.0,10000000,12777,148
1768375220127904.0,10000000,13358,169
1768375230127904.0,10000000,12730,163
1768375240127904.0,10000000,11591,149
1768375250127904.0,10000000,11915,153
1768375260127904.0,10000000,18503,190
1768375270127904.0,10000000,16747,151
1768375280127904.0,10000000,14101,157
1768375290127904.0,10000000,24546,217
1768375300127904.0,10000000,86514,258
1768375310127904.0,10000000,37153,177
1768375320127904.0,10000000,23378,199
1768375330127904.0,10000000,17524,162
1768375340127904.0,10000000,34123,178
1768375350127904.0,10000000,11254,145
1768375360127904.0,10000000,11969,154
1768375370127904.0,10000000,15244,153
1768375380127904.0,10000000,12850,158
1768375390127904.0,10000000,16646,159
1768375400127904.0,10000000,11381,138
1768375410127904.0,10000000,10474,135
1768375420127904.0,10000000,11385,147
1768375430127904.0,10000000,11809,151
1768375440127904.0,10000000,11810,143
1768375450127904.0,10000000,760448,918
1768375460127904.0,10000000,50096,260
1768375470127904.0,10000000,13151,168
1768375480127904.0,10000000,18348,190
1768375490127904.0,10000000,11785,151
1768375500127904.0,10000000,9788,125
1768375510127904.0,10000000,42055,222
1768375520127904.0,10000000,11527,140
1768375530127904.0,10000000,12078,155
1768375540127904.0,10000000,12165,156
1768375550127904.0,10000000,12131,156
1768375560127904.0,10000000,10244,131
1768375570127904.0,10000000,15301,172
1768375580127904.0,10000000,10901,139
1768375590127904.0,10000000,12306,158
1768375600127904.0,10000000,12595,162
1768375610127904.0,10000000,17690,182
1768375620127904.0,10000000,13381,156
1768375630127904.0,10000000,13333,155
1768375640127904.0,10000000,11075,142
1768375650127904.0,10000000,12742,156
1768375660127904.0,10000000,12413,159
1768375670127904.0,10000000,11869,152
1768375680127904.0,10000000,10328,132
1768375690127904.0,10000000,15977,181
1768375700127904.0,10000000,11867,152
1768375710127904.0,10000000,958608,858
1768375720127904.0,10000000,13389,172
1768375730127904.0,10000000,19644,209
1768375740127904.0,10000000,10282,124
1768375750127904.0,10000000,18882,188
1768375760127904.0,10000000,10081,129
1768375770127904.0,10000000,13896,155
1768375780127904.0,10000000,12115,156
1768375790127904.0,10000000,12097,155
1768375800127904.0,10000000,11506,139
1768375810127904.0,10000000,12949,150
1768375820127904.0,10000000,169258,449
