time,td,byt,pkt
1521118774809502.0,10000,4742176,4725
1521118774819502.0,10000,3353827,3752
1521118774829502.0,10000,4985217,4879
1521118774839502.0,10000,4480231,4465
1521118774849502.0,10000,2686969,3270
1521118774859502.0,10000,2707914,3376
1521118774869502.0,10000,4600167,4533
1521118774879502.0,10000,4572742,4682
1521118774889502.0,10000,3929749,4238
1521118774899502.0,10000,4150848,4291
1521118774909502.0,10000,4109793,4358
1521118774919502.0,10000,3777049,4147
1521118774929502.0,10000,5169056,4976
1521118774939502.0,10000,6050708,5588
1521118774949502.0,10000,4147071,4336
1521118774959502.0,10000,4426070,4740
1521118774969502.0,10000,3491156,3903
1521118774979502.0,10000,4530053,4622
1521118774989502.0,10000,3140823,3689
1521118774999502.0,10000,3753410,3995
1521118775009502.0,10000,4311567,4347
1521118775019502.0,10000,4249427,4355
1521118775029502.0,10000,4336466,4514
1521118775039502.0,10000,5303609,5094
1521118775049502.0,10000,4382713,4521
1521118775059502.0,10000,4507852,4455
1521118775069502.0,10000,4179314,4246
1521118775079502.0,10000,3485117,3843
1521118775089502.0,10000,3073008,3536
1521118775099502.0,10000,4060455,4164
1521118775109502.0,10000,3418424,3716
1521118775119502.0,10000,3110221,3595
1521118775129502.0,10000,5018517,5022
1521118775139502.0,10000,5897213,5453
1521118775149502.0,10000,4122803,4431
1521118775159502.0,10000,4128755,4273
1521118775169502.0,10000,2928711,3460
1521118775179502.0,10000,3304047,3691
1521118775189502.0,10000,3450033,3849
1521118775199502.0,10000,2680592,3310
1521118775209502.0,10000,3015976,3550
1521118775219502.0,10000,4200150,4323
1521118775229502.0,10000,4439615,4449
1521118775239502.0,10000,4039127,4177
1521118775249502.0,10000,3619929,3887
1521118775259502.0,10000,4279715,4487
1521118775269502.0,10000,4456834,4537
1521118775279502.0,10000,4870424,4966
1521118775289502.0,10000,3864748,3993
1521118775299502.0,10000,4854912,4871
1521118775309502.0,10000,3748935,4071
1521118775319502.0,10000,3918731,4147
1521118775329502.0,10000,4508453,4637
1521118775339502.0,10000,4743701,4806
1521118775349502.0,10000,3490902,3967
1521118775359502.0,10000,3692895,4048
1521118775369502.0,10000,3817454,4129
1521118775379502.0,10000,3895540,4293
1521118775389502.0,10000,3693075,4002
1521118775399502.0,10000,3998387,4136
1521118775409502.0,10000,4405211,4536
1521118775419502.0,10000,5350660,5195
1521118775429502.0,10000,5168104,5048
1521118775439502.0,10000,4435001,4537
1521118775449502.0,10000,4505461,4564
1521118775459502.0,10000,4289001,4482
1521118775469502.0,10000,3634778,3979
1521118775479502.0,10000,2874214,3567
1521118775489502.0,10000,4176830,4425
1521118775499502.0,10000,4142345,4403
1521118775509502.0,10000,3217436,3875
1521118775519502.0,10000,5097366,5146
1521118775529502.0,10000,4830702,4912
1521118775539502.0,10000,4083631,4416
1521118775549502.0,10000,4875036,4960
1521118775559502.0,10000,3137217,3927
1521118775569502.0,10000,4680309,4727
1521118775579502.0,10000,4284353,4442
1521118775589502.0,10000,4377765,4557
1521118775599502.0,10000,4481952,4537
1521118775609502.0,10000,4591330,4682
1521118775619502.0,10000,3919096,4156
1521118775629502.0,10000,1026631,1135
